,d,svr,en,rfr
5152,5933,-23498.062853300376,-29156.849499954136,-21866.69891602538
5153,5932,-23514.718402113387,-29173.63566529157,-21888.01196503246
5154,5934,-23474.701829867714,-29140.491439303314,-21840.656485878717
5155,5937,-23445.27838965273,-29088.97264341437,-21751.04728463034
5156,5935,-23458.33401994223,-29125.112020768443,-21802.096562891333
5157,5936,-23441.9287031695,-29106.629422460515,-21773.825196152524
5158,5939,-23504.125421534263,-29043.447327456866,-21764.52676012228
5159,5944,-23569.821215128104,-28932.700108446166,-21695.3475498342
5160,5942,-23539.850968529063,-28975.517702134606,-21718.371949878172
5161,5943,-23569.125198935533,-28953.224182331105,-21729.950246825927
5162,5940,-23496.211959119755,-29020.17273827579,-21748.22614272626
5163,5941,-23502.47404750419,-28996.656572715394,-21782.07969645843
5164,5945,-23574.6749581553,-28912.267724281242,-21653.829399698265
5165,5947,-23579.971105979366,-28876.74542101782,-21577.09286535276
5166,5950,-23565.299567250342,-28818.609993572773,-21564.95097714789
5167,5948,-23590.148244790835,-28858.055402023605,-21577.791272848553
5168,5949,-23598.81377165397,-28839.412714678143,-21555.80554011176
5169,5951,-23587.12905047652,-28799.008933014302,-21522.084208736967
5170,5938,-23478.043566789172,-29068.20983852783,-21748.755632670374
5171,5952,-23590.631247082914,-28780.13866135714,-21523.63930761097
5172,5954,-23593.107869956042,-28739.40065332062,-21484.000925947406
5173,5953,-23574.302676541374,-28760.11713924748,-21484.618988022536
5174,5946,-23578.31992776457,-28893.621399681804,-21624.506565733114
5175,5956,-23664.22934810973,-28694.23229761503,-21472.024164008573
5176,5957,-23679.125195485598,-28670.008428858775,-21474.56546009014
5177,5955,-23646.814487471045,-28719.419827875332,-21445.200992099402
5178,5958,-23675.201741629542,-28645.339488161004,-21445.509426249067
5179,5959,-23699.230493233674,-28622.98562088851,-21431.021372456024
5180,5960,-23716.692510661887,-28597.91594274949,-21442.82272121946
5181,5962,-23581.351681829587,-28547.66461545168,-21288.406109078966
5182,5961,-23581.503917166745,-28571.337183290078,-21311.67328732228
5183,5964,-23332.418907928317,-28492.91459463856,-20166.554680531597
5184,5965,-22270.32594279012,-28462.70346919121,-20029.370189353445
5185,5963,-23530.974644701957,-28523.744855521043,-21280.500501213974
5186,5966,-21672.9239717312,-28435.431064819088,-20095.765227620548
5187,5967,-21719.39578683961,-28405.11718143979,-19842.967645754143
5188,5968,-20996.225466799548,-28372.626557635638,-19525.00043234085
5189,5969,-20888.295418274916,-28343.310311432542,-19547.234162811357
5190,5970,-20737.52257384041,-28313.23553503986,-19535.249073476265
5191,5974,-18718.814561363928,-28171.955944621117,-17973.480138089108
5192,5972,-19738.612136735752,-28246.81713205247,-18383.838017593
5193,5976,-18505.899220746862,-28095.73808839192,-17954.633943288303
5194,5975,-18463.514372271256,-28133.00591034336,-18009.487898642285
5195,5978,-18566.42273902095,-28032.68950880255,-18100.35334616375
5196,5977,-18547.596846554392,-28062.595195773458,-18037.939041181922
5197,5979,-18572.62453510199,-27998.69973652518,-18121.87564304108
5198,5973,-19202.479864806704,-28212.530868008347,-18203.92663811864
5199,5983,-18710.18516791821,-27862.809660836887,-18231.817031358594
5200,5981,-18483.6621878257,-27932.203991315524,-18130.624620932263
5201,5982,-18514.904097537732,-27894.77874727842,-18173.880846067295
5202,5985,-18811.80131185752,-27808.705419263424,-18213.629877876672
5203,5987,-18845.09083952145,-27754.74161897062,-18186.309939769264
5204,5986,-18809.480013231136,-27784.62775502446,-18200.038789077684
5205,5984,-18799.199778128677,-27833.82156407604,-18208.090704756418
5206,5980,-18560.656415794925,-27967.962396998606,-18183.251769693838
5207,5988,-18846.99650750967,-27722.212365283092,-18211.825725643954
5208,5989,-18838.603133936114,-27693.72063955341,-18182.972882037015
5209,5990,-18841.059497278122,-27665.82182433253,-18188.03002554523
5210,5991,-18839.06072053971,-27637.49183966736,-18213.816181186186
5211,5992,-18839.500056275152,-27613.39954640421,-18168.83347226043
5212,5993,-18823.189684612473,-27590.453244813478,-18167.55414645209
5213,5995,-18802.144038087084,-27551.77877301849,-18065.80157376125
5214,5994,-18816.577186224815,-27570.150136556582,-18148.85648619999
5215,5996,-18791.498523480015,-27533.186557281202,-18054.088449452967
5216,5997,-18796.813519772288,-27513.298804055863,-18005.264885035533
5217,5998,-18852.199470138446,-27490.56687247604,-17965.7968409624
5218,5999,-18902.354712812474,-27469.162474824,-17957.464133026016
5219,6001,-18990.412671830767,-27415.293422856623,-18000.676877699716
5220,6000,-18962.38653647653,-27442.524218113693,-17987.72679510727
5221,6002,-19027.36412536556,-27389.5836462383,-17952.517685508683
5222,6004,-19077.93384993357,-27322.54983381121,-17952.157239452226
5223,6003,-19063.522911111355,-27357.329879419718,-17977.193268366704
5224,6008,-19026.59616046609,-27202.56967102529,-17915.53511255997
5225,6009,-18969.717237249475,-27181.055437314542,-17880.715455172143
5226,6011,-18935.74953476077,-27132.285696308863,-17829.4294801971
5227,6007,-19034.481032230295,-27230.293629000567,-17931.895071380543
5228,6013,-18907.236935401328,-27089.77911542065,-17735.494107488463
5229,6006,-19053.347291028105,-27256.85091767249,-17937.89288344967
5230,6005,-19087.151576411583,-27288.660589964013,-17948.315224118858
5231,6010,-18955.14272103911,-27157.79920666744,-17844.139928023105
5232,6012,-18922.59269067437,-27110.296368368654,-17780.564825783906
5233,6014,-18892.691402396908,-27066.650200106385,-17747.303754311935
5234,6015,-18934.657983268524,-27041.603224232495,-17745.760002003357
5235,6017,-19018.3408880297,-26988.34644704226,-17673.381254407028
5236,6016,-18949.62469202154,-27017.441212238675,-17698.742679077055
5237,6018,-19049.77128628329,-26960.01745525367,-17679.08082766077
5238,6019,-19083.607618205093,-26934.380176432584,-17670.94918706216
5239,6021,-19125.65445990984,-26881.187132407096,-17698.492133543667
5240,6020,-19102.45750052113,-26907.18286852669,-17675.133855862365
5241,5971,-20256.581637175193,-28282.766736586986,-18925.184222198965
5242,6022,-19153.635978993283,-26849.503171117278,-17650.26254817282
5243,6023,-19170.237478889787,-26820.49496630261,-17696.242838927225
5244,6024,-19204.29408047321,-26795.012511726352,-17677.472436808937
5245,6025,-19229.357043433094,-26768.534535952378,-17665.33717469364
5246,6027,-19328.720454568003,-26717.087592708576,-17671.367614058312
5247,6026,-19277.706537421618,-26740.4472810539,-17687.478875632045
5248,6029,-19439.78650373394,-26662.989588292563,-17651.536644973694
5249,6030,-19456.20831857094,-26637.696726002796,-17660.520682034534
5250,6028,-19390.584638641536,-26690.879379314996,-17649.90237736696
5251,6031,-19467.246193815205,-26615.271084520624,-17630.83442906783
5252,6032,-19565.406740924635,-26589.843077955782,-17634.713770067887
5253,6033,-19489.943642249928,-26564.33003069566,-17617.116803992067
5254,6034,-19478.265814385275,-26540.4532465894,-17619.05658413302
5255,6036,-19587.159237508185,-26489.8429992913,-17597.676236838033
5256,6038,-19458.340379173875,-26433.78902674939,-17580.302366104042
5257,6037,-19599.938308533056,-26463.651480565797,-17595.52815275475
5258,6039,-19467.899659475275,-26407.752645191747,-17583.164871872643
5259,6042,-19350.93727784283,-26328.63596177352,-17369.752870294393
5260,6041,-19553.11131511986,-26354.62311244906,-17486.488221908032
5261,6040,-19481.01872125517,-26383.8622392747,-17578.782032456496
5262,6035,-19578.008357488223,-26515.21180739139,-17612.496387785046
5263,6043,-19328.631732315695,-26297.337328752277,-17318.908961566623
5264,6044,-18905.88365260547,-26271.667025406838,-17194.978859880335
5265,6046,-18870.417309725563,-26211.32679193298,-16907.27896546673
5266,6047,-18687.63412971209,-26185.118074876824,-16851.646403956256
5267,6045,-18944.869111854838,-26241.841155400172,-17161.15811175239
5268,6048,-18596.229670272234,-26156.78749185781,-16856.463932190523
5269,6051,-18551.876056947818,-26074.146183705845,-16701.861785386638
5270,6049,-18393.95300635692,-26126.371819499192,-16725.549670124285
5271,6052,-18624.376176362195,-26047.078913157915,-16734.67890630443
5272,6053,-18672.93386250415,-26023.78674295776,-16726.97489225248
5273,6054,-18741.71145706606,-26001.826175349823,-16707.208818284806
5274,6057,-18932.32159437292,-25951.562551017574,-16593.291698762423
5275,6050,-18457.621606851448,-26102.103059152563,-16734.20704251086
5276,6055,-18808.499809174296,-25983.321718280862,-16663.82262385382
5277,6056,-18858.661197343892,-25966.656370462988,-16648.85611224513
5278,6058,-18952.65559903316,-25934.595732561633,-16556.955538197693
5279,6059,-19012.747651489353,-25916.922406760244,-16548.722238621023
5280,6060,-19030.444645959826,-25903.61457446719,-16496.208286366127
5281,6064,-19185.465405621224,-25847.05484096302,-16297.273906866361
5282,6063,-19140.857229673027,-25865.833596782853,-16338.973210076962
5283,6061,-19054.202511575124,-25892.268350436323,-16443.175094383507
5284,6062,-19118.39449245498,-25880.471307139975,-16380.06166449479
5285,6065,-19237.198536806616,-25827.47480241963,-16298.014214878782
5286,6067,-19368.444948419256,-25790.768729285614,-16244.384094698804
5287,6066,-19299.48349549602,-25809.982164624016,-16274.204758628828
5288,6069,-19509.361683710318,-25743.333855437966,-16230.126442484456
5289,6068,-19437.65902950922,-25766.798375050887,-16256.12699682378
5290,6070,-19572.900998388744,-25722.894257866104,-16218.907901277089
5291,6071,-19626.83856614811,-25701.030205596464,-16197.005529698425
5292,6072,-19702.81227680709,-25671.618372623838,-16195.213272055362
5293,6075,-19665.49441055856,-25572.81454139211,-16176.327819981543
5294,6074,-19607.2986668581,-25605.904553099524,-16194.295674925332
5295,6073,-19567.924972393525,-25638.78889639148,-16162.33154233942
5296,6076,-19670.338244849427,-25546.356549336844,-16153.023262605171
5297,6078,-19819.27661189562,-25488.823601723758,-16172.897589010512
5298,6080,-19833.154865504686,-25425.815012113264,-16142.578185861516
5299,6079,-19845.92385673272,-25455.367429265592,-16161.086596277495
5300,6081,-19850.007040519886,-25399.209810897024,-16122.45779700928
5301,6084,-19912.24501024515,-25311.507551738032,-16075.358123039594
5302,6085,-19919.027835902,-25279.43978108759,-16081.871469900012
5303,6086,-19923.720487492184,-25248.918099015198,-16110.281484097306
5304,6077,-19766.581979987663,-25518.6650647816,-16185.147541235574
5305,6088,-19954.305875227514,-25190.839477141413,-16054.539488807619
5306,6083,-19874.15486636985,-25344.873738286293,-16080.96588795663
5307,6082,-19859.27072788471,-25371.361081134968,-16105.24759088084
5308,6087,-19922.862187590566,-25222.068173634318,-16080.033678104235
5309,6089,-20093.04876014293,-25161.06342505222,-16037.900379749053
5310,6090,-20083.291281989274,-25132.466746985585,-16065.770445801287
5311,6092,-20097.623983800244,-25074.9877884603,-16050.059492105653
5312,6091,-20094.37302825488,-25103.29787446503,-16033.006925590646
5313,6095,-20183.36784127882,-24990.4539604792,-15992.238749396176
5314,6094,-20149.194504362233,-25017.386399424264,-16030.187284835023
5315,6093,-20117.815235220296,-25047.90049527699,-16021.13578493343
5316,6097,-20182.928819217916,-24935.022630825646,-16005.524145992093
5317,6096,-20168.840259018725,-24962.28543347348,-16000.130152447327
5318,6098,-20232.483737453556,-24904.210573860695,-15970.06505026327
5319,6099,-20311.06590924527,-24874.75466600441,-15991.300900393066
5320,6101,-20487.264399010674,-24821.079343406374,-15989.876991973848
5321,6100,-20396.852232201345,-24849.085149497965,-15951.086920940905
5322,6102,-20426.908146371483,-24794.72032757877,-15946.76333595455
5323,6103,-20488.316892858944,-24763.256345154143,-15947.810883949696
5324,6105,-20106.689252040444,-24703.656313148218,-15539.442247247789
5325,6107,-18836.568043391293,-24636.253976388005,-13481.012986113907
5326,6104,-20355.45717802511,-24733.41398979562,-15657.095618511157
5327,6108,-17448.472032899765,-24593.27296154587,-13053.892719888778
5328,6109,-15908.853832236899,-24552.70261378067,-13341.947891176485
5329,6106,-19678.786307803464,-24671.917812193125,-14460.155740671607
5330,6110,-15901.913410552113,-24518.506030862947,-13480.60362230476
5331,6112,-15930.373727962655,-24456.434625185357,-13492.702158365199
5332,6113,-16029.78028250841,-24423.16998689242,-13552.03402231289
5333,6115,-15693.404174249408,-24348.32870929351,-13367.852422015963
5334,6114,-15688.605912913921,-24385.832557935428,-13435.520414330535
5335,6111,-15865.771658373786,-24488.573893784655,-13517.652626316685
5336,6117,-15693.476778483788,-24281.185095631216,-13463.760831878688
5337,6118,-15684.346616983526,-24244.710537315834,-13427.472018377117
5338,6120,-15719.31337431913,-24183.56177993014,-13422.69406713912
5339,6122,-15765.559068226617,-24117.197754154047,-13521.299259929574
5340,6119,-15686.232983882295,-24213.51375076105,-13526.266450461939
5341,6121,-15740.019228541478,-24150.57875855671,-13527.559765563808
5342,6116,-15685.700364895369,-24316.04497399107,-13405.30709609754
5343,6128,-14869.18280885624,-23915.75962332487,-12533.451656320289
5344,6123,-15819.180910562969,-24088.92731387821,-13462.572856684026
5345,6124,-15688.66908487606,-24055.839481029056,-13427.066863112088
5346,6126,-15460.368268922724,-23989.39751676467,-13452.930047819862
5347,6125,-15697.235044389017,-24022.492582955045,-13473.613156231486
5348,6130,-13797.417365009413,-23826.987238141854,-12199.030606252056
5349,6129,-14296.091252971555,-23871.01971548903,-12113.55158573793
5350,6127,-15227.395144493355,-23954.179493063268,-13448.45302491248
5351,6131,-13798.52967831042,-23786.19329249105,-12341.52953196979
5352,6132,-13793.948992080124,-23744.904841504587,-12273.29118153228
5353,6133,-13777.526603937593,-23708.288688056822,-12260.582474509929
5354,6134,-13763.148203699959,-23672.895639296083,-12224.290596479226
5355,6135,-13754.108910325489,-23637.522143891016,-12218.296862933526
5356,6137,-13714.127338471844,-23575.098923384372,-12188.01776017121
5357,6136,-13732.882009944513,-23605.510707296686,-12232.885860339524
5358,6139,-13673.561950362206,-23512.190257052258,-12152.59177990949
5359,6140,-13651.82877427043,-23480.572070759572,-12077.780026239405
5360,6138,-13694.304589644886,-23543.16320004827,-12184.77911764403
5361,6141,-13626.38290349926,-23450.996988948653,-12076.723260538765
5362,6143,-13602.690517702864,-23384.85710668076,-12049.652317228121
5363,6142,-13623.569567699627,-23417.072795358734,-12014.392888118487
5364,6145,-13568.478356713636,-23326.92955614526,-12015.313493673293
5365,6144,-13573.252083137115,-23355.53770627527,-12049.046736917297
5366,6147,-13599.86669605209,-23259.860791303683,-12012.470498499937
5367,6149,-13625.606868998255,-23187.84341649016,-12013.075997461625
5368,6146,-13634.682155619723,-23295.587727723836,-12041.782265174697
5369,6150,-13624.025505385966,-23153.845006949407,-12084.541924439513
5370,6151,-13631.186777576957,-23122.217031990927,-12092.8279481651
5371,6148,-13607.197693775443,-23225.571768587957,-12032.416024516615
5372,6152,-13661.009633381238,-23087.445242563987,-12175.100551999467
5373,6153,-13658.577316918983,-23055.586730323295,-12056.063068264117
5374,6155,-13614.605043503721,-22989.2897106359,-11999.248945044583
5375,6154,-13682.378623688019,-23024.200654866112,-12146.198309145806
5376,6159,-12353.603007287913,-22839.123993708323,-11860.177342459923
5377,6156,-13216.289610713002,-22951.720239709055,-11650.166409611482
5378,6158,-12451.704164432085,-22877.09826167061,-11872.679559508135
5379,6162,-12352.527442238568,-22733.435539730977,-11900.016198157671
5380,6157,-12454.708925939718,-22911.788812038798,-11613.345009276567
5381,6160,-12361.384089010324,-22802.922251125427,-11881.547347867294
